,algebraic connectivity (directed),algebraic connectivity (undirected),eigen gap (directed),eigen gap (undirected),node,essential
169,-1.0516246276570662e-07,-4.173358113375436e-06,0,-1,HSTPT,True
170,2.1457555659382122e-07,-3.3258344210515545e-06,0,-1,PSERT,False
171,-6.750760287235757e-07,-4.434485321284237e-05,0,-1,HMGCOAR,True
172,-3.106720033341226e-06,-0.051459424666263354,0,-1,PMEVK,True
173,6.201394263383175e-08,2.6891131432726922e-08,0,-1,DUTPDP,False
174,7.739060953956822e-07,3.228756263115584e-07,0,-1,ACGAMPM,False
175,1.0625246542328437e-07,7.784552027295666e-08,0,-1,CHTNDA,False
176,-1.047290606279172e-06,-1.6992345230490424e-05,0,-1,PYNP2r,False
177,2.675599754253799e-08,9.618939855113307e-07,0,-1,DCTPD,False
178,-1.8767476812203698e-07,-0.05145942466624679,0,-1,PAPSR,True
179,7.21313636910248e-07,-1.3996548650918594e-06,0,-1,RNDR1,False
180,-3.984215392134616e-05,-0.0004885330706290922,0,-1,RNDR2,False
181,-3.078694925390951e-05,-8.355610195610874e-06,0,-1,RNDR3,False
182,7.36365171935538e-07,-1.3854534700596943e-06,0,-1,RNTR1,False
183,-2.064957089466246e-06,-4.1595126075918976e-06,0,-1,RNTR2,False
184,1.1638589304668878e-06,-4.7793646413281377e-05,0,-1,THIORDXi,False
185,-6.244458901974448e-07,4.3557274636424337e-07,0,-1,DURIK1,False
186,4.526330427967462e-07,1.0153080492666944e-06,0,-1,NTD1,False
187,-3.313971055511622e-05,-0.0008547382582559729,0,-1,ORPT,True
188,2.7280375178295735e-07,1.616911105215002e-07,0,-1,CSND,False
189,1.0122505230136802e-06,-1.1806972229772006e-06,0,-1,DURIPP,False
190,-7.340424847124272e-07,-2.4397161253832123e-05,0,-1,PRPPS,True
191,-1.2331268053195066e-07,-5.578503300969484e-06,0,-1,YUMPS,False
192,-4.3005535701329256e-07,-4.150441786344994e-06,0,-1,CYTD,False
193,-1.612507059855356e-05,-0.0006317189786018904,0,-1,ADK3,False
194,-4.679980301740966e-05,-0.00047089287671418095,0,-1,ATPATF3,False
195,-1.6125070597311497e-05,-0.0006317189785606386,0,-1,NDPK1,False
196,4.261055767257327e-08,2.454053724398886e-07,0,-1,AASAD1,False
197,4.261055785298451e-08,2.454053724398886e-07,0,-1,AASAD2,False
198,3.835512293187682e-08,-5.085014027905732e-07,0,-1,ICDHyr,True
199,4.6556308035128335e-07,-3.439741358017556e-06,0,-1,TAUDO,False
200,2.2880197163288596e-07,-4.1585230920113125e-06,0,-1,AABTN,False
201,7.741439556757657e-08,2.4775114245562113e-07,0,-1,SSALy,False
202,-1.5667585430562125e-06,-1.8337578440635882e-05,0,-1,THZPSN1_SC,False
203,-2.242917064333716e-06,-3.08498132797555e-05,0,-1,THZPSN2_SC,False
204,1.391769406666743e-08,-2.459376186543516e-06,0,-1,ADCL,False
205,1.048633198344473e-06,-1.1695553833249162e-06,0,-1,CHORS,True
206,-6.022249773862676e-07,-4.58337713198087e-06,0,-1,ACGAM6PS,False
207,-7.138707611570316e-07,-1.842360465242887e-06,0,-1,ACOATA,False
208,2.217914306212876e-06,-1.5098929559601015e-05,0,-1,ACS,True
209,4.88452445386589e-07,6.288714242061455e-07,0,-1,ADHAPR_SC,False
210,-7.069752596677858e-07,-1.8231071615901207e-06,0,-1,CSNATr,False
211,-9.537091192675373e-06,-1.0143562014161556e-06,0,-1,DAGPYP_SC,False
212,1.3194193389937103e-07,1.0097807451314722e-09,0,-1,DESAT16,False
213,1.3388775698536248e-07,-3.803737748386826e-09,0,-1,DESAT18,False
214,2.029654628740718e-07,1.1833437132263702e-07,0,-1,DESAT18_2,True
215,1.5250078153061786e-07,-2.142168935549693e-06,0,-1,FACOAL140,False
216,8.361250484686944e-07,-1.7693549363151373e-06,0,-1,FACOAL141,False
217,1.9587780222124485e-07,-2.1420310576392154e-06,0,-1,FACOAL160,False
218,3.96029342653037e-07,-2.1422002680557273e-06,0,-1,FACOAL161,False
219,3.4643322050637027e-07,-2.1431342613204007e-06,0,-1,FACOAL180,False
220,4.3790092055934204e-07,-2.1722325597439696e-06,0,-1,FACOAL181,False
221,6.130978945015353e-07,-1.8767149526366378e-06,0,-1,FACOAL182,False
222,1.375430676298084e-07,-1.3595687892165031e-07,0,-1,FAS100COA,True
223,1.2931872531846134e-07,-1.3396028963885698e-07,0,-1,FAS120COA,True
224,1.1760839313534888e-07,-1.730512806316642e-07,0,-1,FAS140COA,False
225,1.1036825872667855e-07,-1.7876972435715288e-07,0,-1,FAS160COA,False
226,1.1772019454375782e-07,-1.7367802632173301e-07,0,-1,FAS180COA,False
227,-3.81842820938727e-07,-4.071470121672083e-07,0,-1,GAT1_SC,False
228,-7.069752591681855e-07,-1.8231072017593775e-06,0,-1,HMGCOAS,False
229,-6.0776707510729056e-06,-6.273892681610271e-06,0,-1,HSERTA,False
230,-5.297643201479518e-07,-1.8423604234499291e-06,0,-1,MCOATA,False
231,1.4010446100359841e-06,1.1281831561321676e-07,0,-1,PAK_SC,False
232,-3.328410162067863e-08,-1.6857444084132645e-05,0,-1,GLYAT,False
233,-3.4950500470143364e-07,-2.0866689876691824e-07,0,-1,GLYTRS,False
234,3.549373502192976e-06,-1.9323631032741595e-05,0,-1,GTHS,False
235,9.735972657243241e-08,-1.218994075062596e-06,0,-1,ICL,False
236,-2.6599946479147207e-06,-0.0002985722046804154,0,-1,PC,False
237,-2.4058954837327673e-06,-0.00028304078509115704,0,-1,PYRDC,False
238,-5.402355134381809e-06,-0.00028539321032918646,0,-1,PYRDC2,False
239,1.3062638717226127e-07,-1.5529322662868883e-06,0,-1,UGLYCH,False
240,1.0709813986695127e-06,-1.2403568835514522e-05,0,-1,METAT,True
241,-1.901924823306811e-06,-7.681935897327352e-07,0,-1,METTRS,False
242,-1.654952141438848e-07,-2.1375752797675451e-07,0,-1,ALATRS,False
243,-6.5924631940939e-08,-2.209603819747219e-06,0,-1,CHRPL,False
244,-1.4587766954815562e-06,-1.5246910567284777e-05,0,-1,CYSTL,False
245,-4.767535233887732e-06,-0.0033173422192823085,0,-1,D_LACDcm,False
246,-7.528310841053987e-06,-1.2410516047445252e-05,0,-1,GTMLT,False
247,-2.8137128832705915e-06,-0.0032269825557691215,0,-1,L_LACD2cm,False
248,-4.9151997839891326e-08,-2.9676366349040695e-06,0,-1,PYK,False
249,-4.723505885942392e-07,-1.670464061756527e-05,0,-1,SERD_L,False
250,1.5544421191199254e-07,-3.7208078451228532e-06,0,-1,ANPRT,True
251,-7.953686164824392e-07,-1.4310310139882543e-05,0,-1,ADSL1r,True
252,4.178880440297572e-08,-5.062230501916287e-06,0,-1,ADSL2r,True
253,2.642244446779407e-07,-1.0049607182781306e-05,0,-1,ARGN,False
254,-2.135563387725692e-07,8.150747551199933e-08,0,-1,ARGTRS,False
255,-2.4508616332657995e-06,-6.048217987484478e-05,0,-1,DHORDfum,False
256,-2.804397273223347e-07,-4.3279849334526554e-06,0,-1,FUM,False
257,3.0649141932737045e-07,-1.476812386692894e-06,0,-1,FUMAC,False
258,2.672832742328657e-06,-0.00028820253139064805,0,-1,ADSS,True
259,5.587104399337739e-07,-4.346528479914902e-05,0,-1,ASPCT,True
260,-4.421779934773995e-07,-2.999586539861876e-06,0,-1,ASPK,True
261,-3.7956124860433205e-05,-0.005538782338461022,0,-1,ASPOcm,False
262,-4.421779947125226e-07,-2.9995865276147282e-06,0,-1,ASPTRS,False
263,9.17504597436336e-08,-2.78705355891834e-06,0,-1,OCBT,True
264,-1.9994689764990525e-08,1.8368808686608507e-07,0,-1,ASNTRS,False
265,-2.3872023817428367e-07,-3.853087480000517e-06,0,-1,MDH,False
266,-3.576655545414753e-07,-2.595466385701961e-06,0,-1,PPCK,False
267,6.860360085153561e-07,-3.136284439646253e-06,0,-1,C3STDH2,True
268,-2.2161259551761736e-07,5.992884347036376e-07,0,-1,CHLSTI,False
269,-6.317618123086177e-09,5.417706539986855e-07,0,-1,SAM24MT,False
270,2.5405849091164612e-08,6.082791652872732e-07,0,-1,ZYMSTAT_SC,False
271,-2.8134885339536897e-07,-1.9453321191027773e-05,0,-1,ACCOAC,True
272,-2.221315452410888e-08,-3.8319529672842245e-06,0,-1,HCO3E,False
273,-1.8863677724717531e-07,-0.05145942466615248,0,-1,UREASE,False
274,-5.718543895499861e-07,4.1894786306090337e-07,0,-1,CYSTRS,False
275,-1.6596329931867215e-07,-1.2060574425959425e-06,0,-1,METB1,False
276,1.5307072824544132e-08,-1.8450435143452237e-06,0,-1,SERAT,False
277,-0.006093881871802563,-3.928436086014786e-07,878,-1,SHSL1,False
278,1.527769462952855e-07,-1.3029887732475542e-05,0,-1,SULR,True
279,2.309141666351211e-07,-0.051459424666243044,0,-1,2HBO,False
280,-3.305053793284385e-07,-2.8727104055548125e-06,0,-1,CYSTS,False
281,-0.0053570471975467465,-3.796520126969627e-06,878,-1,SHSL4r,False
282,-4.118519454872349e-06,-2.7640109250964828e-05,0,-1,CMPN,False
283,-9.823689643487232e-07,-5.754652076590816e-06,0,-1,NTD4,False
284,-3.077787657373987e-08,8.439743609603423e-07,0,-1,NDPK7,False
285,1.85100510648184e-07,9.269742976478201e-07,0,-1,NTD3,False
286,8.162101979014569e-08,2.0429997404161626e-06,0,-1,NDPK8,False
287,-1.0894333817013102e-06,-1.1997012506682891e-05,0,-1,NTD6,False
288,2.664370726476739e-07,-1.2213709396829975e-05,0,-1,IPCS124_SC,False
289,2.664370715096953e-07,-1.2213709410700824e-05,0,-1,IPCS126_SC,False
290,2.662772139797043e-07,-1.3984528706198485e-05,0,-1,IPCS224_SC,False
291,2.662772118008916e-07,-1.3984528683418096e-05,0,-1,IPCS226_SC,False
292,2.3092547621061943e-06,-1.5013557324153326e-05,0,-1,IPCS324_SC,False
293,2.3092547624045667e-06,-1.501355736829163e-05,0,-1,IPCS326_SC,False
294,1.9651219110294882e-07,-8.174921609871433e-06,0,-1,MIP2CS124_SC,False
295,1.9651218878535825e-07,-8.17492160361949e-06,0,-1,MIP2CS126_SC,False
296,1.92731417818226e-07,-8.364107973744817e-06,0,-1,MIP2CS224_SC,False
297,1.9273141652759174e-07,-8.364108017439031e-06,0,-1,MIP2CS226_SC,False
298,1.842198872267775e-07,-9.132685845292254e-06,0,-1,MIP2CS324_SC,False
299,1.8421988851047288e-07,-9.132685885114566e-06,0,-1,MIP2CS326_SC,False
300,-0.0040838528979694685,-7.369565040021842e-07,878,-1,PI45BPP_SC,False
301,-6.791867836683507e-07,-2.2860095268209535e-06,0,-1,PLBPC_SC,False
302,-1.5851923176185556e-07,-7.998145864385187e-06,0,-1,TAGL_SC,False
303,-2.5842304997303334e-08,3.380575683428755e-06,0,-1,NDPK5,False
304,-0.007525771930526254,-9.058011247370379e-06,0,-1,NTD8,False
305,6.746453404954389e-08,3.6465761371548555e-06,0,-1,NTP4,False
306,4.174814358104406e-08,1.0266505413025762e-06,0,-1,NDPK4,False
307,-0.007440743090622752,6.761668438215462e-07,878,-1,NTD5,False
308,-1.282897596349697e-07,6.19790922536112e-07,0,-1,ERGSTAT_SC,False
309,6.13040265703968e-08,2.9860891255506505e-07,0,-1,FA140ACPHi,False
310,6.195401412723012e-08,2.978941300302296e-07,0,-1,FA160ACPHi,False
311,7.185927442671103e-08,2.9953022882139857e-07,0,-1,FA161ACPHi,False
312,6.573640719959029e-08,2.985565738036766e-07,0,-1,FA180ACPH,False
313,7.201271238349571e-08,2.99606970032007e-07,0,-1,FA181ACPH,False
314,5.457552135906818e-08,1.9646946627233097e-07,0,-1,FAS160,False
315,5.5616694027982305e-08,1.9629890575523223e-07,0,-1,FAS161,False
316,5.448765566518077e-08,1.967519913589899e-07,0,-1,FAS180,False
317,5.530897283917424e-08,1.9664798991958499e-07,0,-1,FAS181,False
318,4.169481769566996e-08,1.975182101279782e-07,0,-1,FAS240_L,False
319,-5.324908760734326e-07,-2.0366589195616736e-06,0,-1,PETOHM_SC,True
320,2.387968391220907e-07,-1.520743396835056e-07,0,-1,PGAMT,False
321,1.7600081734375772e-07,-6.822360794793425e-06,0,-1,AICART,True
322,1.0575653953334707e-06,-4.873789839800191e-06,0,-1,DHFR,True
323,-3.1696526255273194e-06,-5.4781516893455395e-05,0,-1,FTHFLi,False
324,-1.8416483421601626e-08,-1.299898310984371e-06,0,-1,GARFT,True
325,1.4509792473776928e-07,-1.6868002238878965e-06,0,-1,MOHMT,False
326,1.2632343072971342e-07,-2.4762109873954774e-06,0,-1,MTHFD,False
327,2.380472417101709e-08,1.6052246579190133e-07,0,-1,MTHFD2i,False
328,-4.457295531973271e-08,3.390804917888235e-07,0,-1,MTHFR3,True
329,4.937853623904198e-08,-1.9890328656485545e-06,0,-1,SERPT,False
330,-7.558595597756401e-07,-1.0944801004872384e-06,0,-1,SERTRS,False
331,-4.679748367084069e-07,-0.05145942466624102,0,-1,TYRNFT,False
332,0.0002058003371294831,-0.051459424666252446,0,-1,DOLPMTcer,True
333,-9.288115360855942e-07,-2.4910035227372618e-05,0,-1,MEVK3,False
334,-8.863778325443605e-06,-3.0028851897144493e-05,0,-1,MIPCS124_SC,False
335,-8.86377832322316e-06,-3.0028851890240293e-05,0,-1,MIPCS126_SC,False
336,-8.804793589556326e-06,-2.8397102154333054e-05,0,-1,MIPCS224_SC,False
337,-8.80479359266495e-06,-2.8397102138970343e-05,0,-1,MIPCS226_SC,False
338,-8.720321464379677e-06,-2.3775009586307627e-05,0,-1,MIPCS324_SC,False
339,-8.720321464518455e-06,-2.3775009571222472e-05,0,-1,MIPCS326_SC,False
340,-5.057757728021972e-06,-4.7092615615015876e-05,0,-1,NTD9,False
341,-9.77254684994544e-07,3.40418922500918e-06,0,-1,NTP3,False
342,-2.198223208252359e-07,2.520977515560463e-07,0,-1,GLNTRS,False
343,-1.5839520968521925e-06,-1.2714737976163293e-06,0,-1,IMPD,True
344,-3.455626662596245e-07,-8.753929962690421e-06,0,-1,XPPT,False
345,-2.713168965190471e-08,-1.9526468145666942e-05,0,-1,PUNP3,False
346,-5.434789245237215e-07,-6.420398314201103e-06,0,-1,GNNUC,False
347,4.588575083855351e-06,-1.4988354080168464e-05,0,-1,PUNP4,False
348,-1.9346694078020699e-07,-3.440553243284905e-06,0,-1,AHCi,True
349,-5.202023940290013e-07,-3.855959506485207e-07,0,-1,AHSERL2,False
350,2.0586939208228072e-07,-0.051459424666247436,0,-1,AMAOTr,False
351,1.0898513351509376e-07,5.022676341434607e-07,0,-1,ARMT,False
352,-4.265283706089695e-08,-7.587026158925592e-07,0,-1,HISTP,True
353,-1.2233971601743887e-07,5.819323284569911e-07,0,-1,HISTRS,False
354,-1.5421270616738925e-07,-1.5869155641640154e-07,0,-1,3HAO,False
355,-3.129290382444805e-07,-2.8152715127113814e-06,0,-1,KYN3OX,False
356,4.833452279390249e-08,2.3917640822740394e-07,0,-1,IGPDH,True
357,3.9741393934034086e-07,1.9660255841380536e-07,0,-1,PRMICI,True
358,2.677211504223398e-07,-8.700918223900067e-07,0,-1,3MOPDC,False
359,-8.985694563423685e-08,2.566916851645673e-07,0,-1,ILETRS,False
360,1.166069284672111e-06,-0.00011490120703306489,0,-1,FKYNH,False
361,4.967825816618032e-07,-8.797745585861771e-07,0,-1,4MOPDC,False
362,-9.562735379248233e-08,2.6022246671364435e-07,0,-1,LEUTRS,False
363,4.559811182316964e-07,-6.549594289972926e-07,0,-1,OMCDC,True
364,-8.970600946095475e-08,2.518218198688249e-07,0,-1,4HTHRS,False
365,1.0122626573072502e-07,-0.05145942466624593,0,-1,G5SADs,True
366,4.141414822883549e-08,3.532813613107977e-07,0,-1,PROTRS,False
367,-9.142805293405054e-08,2.575823259062804e-07,0,-1,PHETRS,False
368,1.2504024408249714e-07,-1.5101115290183653e-07,0,-1,PPNDH,True
369,2.1030023970858291e-07,-0.05145942466623673,0,-1,PPYRDC,False
370,-1.4431840666961904e-07,-0.05145942466624241,0,-1,PIN3K_SC,False
371,1.9438001857413623e-07,1.670469125698848e-06,0,-1,PIN4K_SC,False
372,-9.335794649359408e-07,5.432101304117531e-07,0,-1,CHOLK,False
373,6.38543027939309e-07,3.603511996783104e-07,0,-1,MFAPS_SC,True
374,1.4981208829589754e-06,-4.719262075590647e-06,0,-1,PNTK,False
375,-7.103154232163122e-08,8.449630516729756e-07,0,-1,PPCDC,False
376,1.271544018688342e-08,-4.040385104396582e-06,0,-1,AIRCr,True
377,1.2626611305133206e-08,-6.283590520336779e-07,0,-1,PRAIS,True
378,-0.007369433248579943,-0.05145942466628267,878,-1,RBFK,False
379,-9.679686758246042e-07,-0.05145942466625207,0,-1,RBFSa,True
380,-1.0929525914166183e-07,2.4113245923607085e-07,0,-1,LYSTRS,False
381,-7.945044828983061e-08,-0.0514594246661833,878,-1,ADSK,True
382,6.455786459580448e-08,2.1307227752453972e-06,0,-1,SADT,False
383,-9.207792704135631e-07,-2.5184938464428708e-06,0,-1,ACALDCD,False
384,3.347876711759512e-07,-4.808430322057744e-06,0,-1,ALCD2ir,False
385,-1.3131913542685503e-08,-8.144972526206995e-06,0,-1,ALCD2x_copy2,False
386,1.1113253400446554e-06,-5.1910418118403245e-06,0,-1,ALDD2y,False
387,-1.7153533379832275e-07,-9.457027015449815e-07,0,-1,ATHRDHr,False
388,-6.708470124197619e-07,-2.2685705037411852e-07,0,-1,HSK,True
389,1.5667063443802753e-07,2.032195466003528e-07,0,-1,THRD_L,False
390,-2.2492944661001157e-07,4.0188974088223306e-07,0,-1,THRTRS,False
391,-0.007124001773214324,4.325566941021375e-07,0,-1,TMDPP,False
392,-9.348974092382445e-07,-1.0057666696927647e-05,0,-1,FBA,False
393,3.677232650323159e-08,1.1557254352839719e-07,0,-1,GAPD,False
394,8.387249002955732e-07,1.0844049844888071e-07,0,-1,IGPS,True
395,-2.761382260768608e-07,-6.14833150708316e-06,0,-1,TKT1,False
396,-8.786923825360171e-08,-8.95954730084636e-06,0,-1,TPI,False
397,6.568507614698738e-07,-1.0502907619912294e-05,0,-1,TRPO2,False
398,-3.0292163188255783e-07,1.5070059112415324e-07,0,-1,TRPTRS,False
399,-5.25355695890628e-08,-0.05145942466627509,0,-1,INDPYRD,False
400,2.262604675840052e-08,2.514086834617957e-07,0,-1,PPND,False
401,2.262604840985727e-08,2.514086834617957e-07,0,-1,PPND2,False
402,-1.2296071411066478e-07,2.5274945111147806e-07,0,-1,TYRTRS,False
403,1.3884427195881566e-06,-0.00011165478408162871,0,-1,DKMPPD2,False
404,2.572356122831909e-07,-8.208573765919325e-07,0,-1,3MOBDC,False
405,-8.500271528322223e-09,-1.3935654306282408e-06,0,-1,IPPS,False
406,-8.875989854911781e-08,2.636276040662855e-07,0,-1,VALTRS,False
407,6.533322783747186e-06,-4.1387647828003415e-06,0,-1,HEX4,False
408,3.058787832535548e-07,-1.6395797012638824e-06,0,-1,ALCD19y,False
409,3.3146079338186585e-07,-7.898614067594623e-07,0,-1,G3PT,False
410,-1.1500958659732552e-06,-1.6523797660220052e-06,0,-1,GLYCDy,False
411,-3.832897861877349e-07,3.7004490397590795e-07,0,-1,GLYK,False
412,2.3629847008960203e-07,1.407256776317367e-07,0,-1,FRUK,False
413,1.89442907841883e-05,-2.9461945882061635e-05,0,-1,PMANM,True
414,-6.94934776647449e-07,-1.6241369529892968e-06,0,-1,DDPA,False
415,5.140670900904976e-07,-8.612605541698237e-06,0,-1,FBA3,False
416,-1.667195895227458e-10,1.9985364075464362e-07,0,-1,PFK_3,False
417,1.1088202340331366e-07,-1.0495626903472832e-05,0,-1,RPE,False
418,4.176803087077574e-07,-0.051459424666253646,0,-1,XYLK,False
419,1.5380332046288636e-06,-1.0354050309836771e-05,0,-1,GND,True
420,2.7657176982637255e-07,1.5719025734800551e-06,0,-1,IPC124PLC_SC,False
421,2.765717693267722e-07,1.5719025936861142e-06,0,-1,IPC126PLC_SC,False
422,2.9217677531556685e-07,1.6027681324290444e-06,0,-1,IPC224PLC_SC,False
423,2.9217677644660656e-07,1.6027681195920906e-06,0,-1,IPC226PLC_SC,False
424,3.3096724622039275e-07,1.5858661090509263e-06,0,-1,IPC324PLC_SC,False
425,3.3096724806613853e-07,1.5858661102374771e-06,0,-1,IPC326PLC_SC,False
426,2.5878027084397237e-07,1.2662377647659762e-06,0,-1,ETHAK,False
427,6.211213055759557e-07,1.087562451838886e-06,0,-1,PSPHPL,False
428,5.990158442048532e-07,1.0438553663741357e-06,0,-1,SPHPL,False
429,-2.393770343056545e-08,2.4565466528320146e-07,0,-1,G5SD,False
430,-2.3937701508491838e-08,2.4565466528320146e-07,0,-1,G5SD2,False
431,-6.574533593234344e-08,1.9150536400419638e-07,0,-1,PGCD,False
432,2.548722705941753e-07,5.705804146036164e-07,0,-1,ACACT1r,False
433,1.606528140657426e-07,-1.1737997685577761e-05,0,-1,CERS124,False
434,1.60652814759632e-07,-1.1737997733296535e-05,0,-1,CERS126,False
435,1.5373164503201808e-07,-8.129692702321667e-06,0,-1,CERS224,False
436,1.537316446850734e-07,-8.12969269182312e-06,0,-1,CERS226,False
437,-2.358477154545957e-08,-2.3985791108967203e-05,0,-1,DIAT,False
438,9.072570745713437e-07,-1.1012212747935068e-07,0,-1,DPCOAK,False
439,6.313914479444405e-08,5.915954810545299e-07,0,-1,EPISTAT_SC,False
440,8.302772618734577e-08,5.700345345749369e-07,0,-1,FAS100,False
441,8.591844274929983e-08,4.853203737706369e-07,0,-1,FAS120,False
442,7.353674710136593e-08,4.852123943119291e-07,0,-1,FAS140,False
443,7.376259340829971e-08,4.851696602664601e-07,0,-1,FAS141,False
444,8.680256815413179e-08,5.705509025996647e-07,0,-1,FAS260,False
445,2.6289729992273747e-07,5.686160532217266e-07,0,-1,FAS80COA_L,True
446,2.496233897919531e-07,5.705786876863961e-07,0,-1,FAS80_L,False
447,1.040892853854114e-08,6.231953325955275e-07,0,-1,FECOSTAT_SC,False
448,2.7562091806099254e-07,-7.4785744098582185e-06,0,-1,GAT2_SC,False
449,5.717516354114549e-08,6.351667144882667e-07,0,-1,GLPT,False
450,-1.8782928092042628e-07,-1.5268478474848857e-05,0,-1,LANOSTAT_SC,False
451,-1.6288853259271985e-07,-1.0657927423364522e-05,0,-1,MALS,False
452,-1.740606344891038e-06,-5.755188356701413e-06,0,-1,MEVK1,False
453,5.516953388365331e-07,-7.791637225931791e-06,0,-1,OHACT1,False
454,1.197966922494853e-06,2.3694795167616967e-07,0,-1,OHACT2,False
455,9.101901975797078e-07,2.4740304197662377e-07,0,-1,OHACT3,False
456,8.385014106937483e-07,2.684544523762211e-07,0,-1,OHACT4,False
457,9.453111214779986e-07,9.18716852524315e-08,0,-1,OHACT5,False
458,2.548722704623363e-07,5.705804021968741e-07,0,-1,PEPAT,False
459,-4.564396680756255e-07,-8.593013484638201e-05,0,-1,SPMDAT1,False
460,2.025626008803072e-07,-0.05145942466626606,0,-1,DPMVD,True
461,-1.332828053826618e-06,-0.051459424666255596,0,-1,PNP,False
462,-5.128850068120139e-07,-7.277726691505559e-06,0,-1,PPM,False
463,-1.07216916134939e-06,-7.841072734000865e-06,0,-1,PUNP1,False
464,-4.7043475432523296e-07,-9.68884519038371e-07,0,-1,PUNP5,False
465,2.4075886215293996e-06,-1.6757682027579435e-06,0,-1,PUNP7,False
466,-4.3252578896951777e-07,1.622250719625351e-06,0,-1,BPNT,False
467,7.713425057981338e-07,-9.591600070552042e-06,0,-1,AACTOOR,False
468,6.092539987095913e-08,-4.445462094333774e-06,0,-1,APRTO2,False
469,-4.7381672044211065e-08,-0.0514594246662695,0,-1,ARAB14LO,False
470,-1.0820031028438426e-06,-3.530875860462829e-05,0,-1,DHORDi,False
471,-1.7310740364970267e-06,-8.032444649211379e-06,0,-1,GTHPi,False
472,3.548414918147502e-07,-3.0617522084122606e-06,0,-1,PDX5POi,False
473,-2.4846981981629934e-07,-9.477526800825975e-06,0,-1,POLYAO,False
474,-2.359607387258933e-07,-1.2247593485857633e-05,0,-1,POLYAO2,False
475,1.3853920009104792e-07,-0.000611479606774587,0,-1,POLYAO3,False
476,7.360236416870114e-08,-1.9316719009065952e-07,0,-1,PYAM5PO,False
477,-1.3274874931246128e-07,-3.0617521971712525e-06,0,-1,PYDXNO,False
478,-1.4454221317072857e-07,-3.06270498282718e-06,0,-1,PYDXO,False
479,1.7464041776674155e-06,8.493215861438141e-07,0,-1,DCYTD,False
480,-2.7124059879743423e-06,-7.476440731860046e-06,0,-1,ADPT,False
481,-1.5170860795388208e-07,-1.920722647492934e-06,0,-1,ATPPRT,True
482,-3.133162555957886e-05,-0.0020791793637857034,0,-1,DHORD4i,False
483,1.1334635433776774e-06,-1.0811445576498768e-05,0,-1,HXPRT,False
484,-5.643842968042212e-07,-4.3331624344847275e-06,0,-1,NAPRT,False
485,2.1315007541558573e-06,-5.7187874961880936e-06,0,-1,NNDPR,False
486,-1.4082899972844842e-06,-1.8053005569375336e-05,0,-1,PUNP2,False
487,1.6309950659418315e-06,-1.1224498818115936e-06,0,-1,PUNP6,False
488,9.326212720844884e-08,-2.040798090970075e-06,0,-1,AMPN,False
489,-5.2993655220989755e-08,-4.90667557861979e-06,0,-1,RBK,False
490,1.8104289314924138e-07,-2.1871114017947557e-05,0,-1,RPI,True
491,-2.626899126535742e-06,4.019558307172266e-06,0,-1,ATPATF2,False
492,-1.4629443056968228e-06,-0.05145942466625565,0,-1,GTPCI,False
493,-1.1395825791557512e-06,-0.0002901642350384495,0,-1,GTPCII,True
494,5.6293732669000784e-05,-0.0004502519820313647,0,-1,MAN1PT,True
495,7.5496331179703e-08,2.1450325368016498e-07,0,-1,ACONT,False
496,1.167419140801762e-07,-3.644485860987423e-06,0,-1,NABTNO,False
497,-5.812971199323225e-07,-0.011617257901755308,0,-1,TMPPP,False
498,4.1192702304737594e-08,-4.934844515663839e-08,0,-1,CHORM,True
499,7.957956042192738e-07,-9.574410568188862e-07,0,-1,PSCVT,True
500,5.289275754188916e-08,6.288346014529655e-07,0,-1,FA120ACPHi,False
501,8.482484571692428e-08,6.779249701188705e-07,0,-1,FA141ACPHi,False
502,6.126303272319111e-08,6.324613941108281e-07,0,-1,FA182ACPH,False
503,8.829777545932282e-08,6.5934031343029e-07,0,-1,ACHLE1,False
504,8.952214879121012e-08,6.59777893118052e-07,0,-1,ACHLE2,False
505,-9.7149464681201e-08,-3.0972356298564208e-06,0,-1,ACHLE3,False
506,5.699432829159301e-08,6.853924562275071e-07,0,-1,DESAT14,False
507,6.47295185438046e-08,2.523962191955387e-07,0,-1,EPISTESTH_SC,False
508,8.268261469934757e-08,6.430334144810756e-07,0,-1,FECOSTESTH_SC,False
509,1.5064183652574448e-07,-5.190894799418644e-05,0,-1,LANOSTESTH_SC,False
510,5.038726836187335e-07,-2.2869169977665638e-06,0,-1,G3PD1ir,False
511,2.3802572123726717e-07,8.14819885869289e-08,0,-1,GPDDA1,False
512,2.2976217282921763e-07,5.059294430898031e-07,0,-1,HSDxi,False
513,-6.946271904270662e-07,-0.051459424666261404,0,-1,HSDy,False
514,-1.636110799618784e-08,-6.5873494322493675e-06,0,-1,AOBUTDs,False
515,-7.17251586616896e-07,-4.938900190543105e-06,0,-1,FALDH,False
516,-8.867894833453072e-07,-8.747213003298948e-06,0,-1,LGTHL,False
517,2.011364641785196e-06,-0.0001207042347089321,0,-1,SFGTHi,False
518,-2.2367076999568747e-07,-2.980141322384e-06,0,-1,ALCD2x_copy1,False
519,3.9265440895941417e-07,-5.943914563669161e-07,0,-1,BTDD_RR,False
520,8.254904160232002e-08,-0.05145942466624917,0,-1,ALLTAHr,False
521,-6.877210937533684e-08,6.059649984430093e-07,0,-1,3IPM3MT,False
522,9.87123244255983e-10,6.059837097255327e-07,0,-1,ACON3MT,False
